;scaler;scaler_object;pca;pca_object;umap;umap_object;log;log_object;fit_time;fit_time_std;score_time;score_time_std;test_score;test_score_std
751;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.1,);UMAP(n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.036158418655395506;0.0009416364814531161;0.0014344215393066405;0.0009304736249859407;0.7534091041410942;0.013810036184394617
752;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.1,);UMAP(n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.03736634254455566;0.0034903807373028377;0.0015215873718261719;0.0008708829373419503;0.7534091041410942;0.013810036184394617
753;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.033008575439453125;0.0018644128247086796;0.0018273353576660155;0.0008243028993412862;0.7590718775812011;0.018521960407693574
754;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.03287205696105957;0.0017633457864654352;0.0017539501190185548;0.0006170314541046314;0.7591007667910812;0.01858255201489392
755;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.03303914070129395;0.002489946689274278;0.0018266201019287109;0.0006232142064202834;0.7591007667910812;0.01858255201489392
756;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.03311967849731445;0.0034593973411547064;0.0013797760009765625;0.0009799573422313267;0.7591007667910812;0.01858255201489392
757;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.03916001319885254;0.003844316458961014;0.0013806343078613282;0.0011698137224976251;0.7643880556263781;0.007754155082864976
758;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.038882780075073245;0.0037220189008154007;0.0014890193939208984;0.001042351308162027;0.7643880556263781;0.007754155082864976
759;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.038416147232055664;0.0022700055357375345;0.001440715789794922;0.0008952437715208026;0.7643880556263781;0.007754155082864976
760;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.03802943229675293;0.003299635861434638;0.0014011859893798828;0.0009778249764567735;0.7643880556263781;0.007754155082864976
761;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.03271913528442383;0.00320069265184732;0.0014064788818359375;0.0008335528374306095;0.7284173833913252;0.038292149317340235
762;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.03252005577087402;0.002840467264903624;0.0015011310577392578;0.0008962806777874675;0.7284173833913252;0.038292149317340235
763;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.03438014984130859;0.004891447681321208;0.002036428451538086;0.0001458484535471605;0.7284462767747405;0.038216333496378006
764;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.03332576751708984;0.003881391044398454;0.0013172149658203125;0.0007352102493633579;0.7284462767747405;0.038216333496378006
765;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.036859321594238284;0.00274113960936898;0.0011125564575195312;0.0003930756550420465;0.7563846760646051;0.026596259603307356
766;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.037638187408447266;0.003149054499480067;0.0017649173736572266;0.0007793242825338023;0.7564135652744852;0.026625708274134543
767;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.03722991943359375;0.0031055397431469286;0.0012239456176757813;0.0015396305719656631;0.7564135652744852;0.026625708274134543
768;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.038224649429321286;0.0014268448059275168;0.0015044689178466796;0.0012728433334165392;0.7564135652744852;0.026625708274134543
769;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.03787198066711426;0.0051813424157122106;0.001611804962158203;0.0009558935855551712;0.8489535966753285;0.02808138790005886
770;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.03692860603332519;0.003265232086691924;0.0016329765319824218;0.0009607242548360094;0.8489535966753285;0.02808138790005886
771;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.03757328987121582;0.003377403283069491;0.0016366004943847655;0.0007225172571274795;0.8489535966753285;0.02808138790005886
772;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.03628172874450684;0.002745180013898686;0.001224660873413086;0.0008214616204076459;0.8489535966753285;0.02808138790005886
773;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.041705989837646486;0.002973292619227273;0.0016712665557861329;0.001006023953179898;0.8724715211529576;0.025433799479718737
774;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.04241304397583008;0.004598980857234836;0.0013263225555419922;0.0008045508200955932;0.8724715211529576;0.025433799479718737
775;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.04284777641296387;0.0036402383343563014;0.0016006946563720704;0.0009773598243537048;0.8724715211529576;0.025433799479718737
776;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.04236083030700684;0.00577118586771107;0.0013639450073242188;0.0006856880798024877;0.8724715211529576;0.025433799479718737
777;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.03896689414978027;0.003257495964470093;0.0016971111297607421;0.0008259060417874867;0.867213050577444;0.033590800734774696
778;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.03935260772705078;0.004782679343864644;0.0018840789794921874;0.0005843922609354479;0.867213050577444;0.033590800734774696
779;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.039646482467651366;0.0023668352242732474;0.0013007640838623047;0.0007908494793802348;0.867213050577444;0.033590800734774696
780;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.03969283103942871;0.0045288054910138905;0.001312398910522461;0.0008165040485554533;0.867213050577444;0.033590800734774696
781;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.04489831924438477;0.0022221777521086016;0.0014075279235839845;0.0009804459651622252;0.8789144117717396;0.018192826633833266
782;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.045386743545532224;0.00437011146220373;0.0016202926635742188;0.0009562108163485298;0.8788855225618594;0.01812768244279504
783;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.04688153266906738;0.0028749151645092157;0.001646566390991211;0.0008699503887524085;0.8788855225618594;0.01812768244279504
784;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.045166397094726564;0.0020129856610141728;0.0014470577239990234;0.0009862472913715343;0.8788855225618594;0.01812768244279504
785;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.03955402374267578;0.002486942113616365;0.0017974853515625;0.000952035755128792;0.8675310989923709;0.021255651636539842
786;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.0395047664642334;0.002921353331724275;0.0014919757843017579;0.0008688492974007428;0.8675310989923709;0.021255651636539842
787;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.04012317657470703;0.005403251010137443;0.0015946388244628905;0.0011152948805936622;0.8675599923757862;0.021296733237182237
788;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.03920326232910156;0.0026010016952503967;0.001378631591796875;0.0008149937780507301;0.8675599923757862;0.021296733237182237
789;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.0522733211517334;0.0061983521190095625;0.0016054630279541016;0.0007795033310261771;0.8752161839006469;0.025193510302506432
790;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.05008111000061035;0.002631126439741414;0.001180267333984375;0.0006569826026602263;0.8751872905172317;0.025305690706036083
791;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.05253920555114746;0.005433181601424344;0.0011991024017333984;0.0008486885181569669;0.8751872905172317;0.025305690706036083
792;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.050228214263916014;0.004926624415912585;0.0015410900115966797;0.0007503906471252376;0.8751872905172317;0.025305690706036083
793;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.036488008499145505;0.005538825261807677;0.001694965362548828;0.0009438910499623712;0.6302145409885594;0.02070084346565582
794;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.03767027854919434;0.002721965358874758;0.0014284133911132812;0.0009843369402941686;0.6302434343719746;0.020572263912316556
795;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.037389612197875975;0.005972844249741482;0.0016707897186279297;0.0010949479667403889;0.6302434343719746;0.020572263912316556
796;QuantileTransformer();QuantileTransformer();PCA(n_components=40,);PCA(n_components=40, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.037888526916503906;0.005740175478512282;0.001403045654296875;0.0007501231047845882;0.6302434343719746;0.020572263912316556
